,city,property_type,lat,long,bedrooms,bathrooms,price
10,Clermont-Ferrand,Appartement,45.765837642138436,3.0935567981899985,1,1.0,20
11,Aulnat,Maison,45.79297384640848,3.1624537193559594,1,1.0,31
12,Chamalières,Appartement,45.76907186091305,3.0599275448014054,1,1.0,26
13,Clermont-Ferrand,Appartement,45.76845802129484,3.1291816869942872,1,1.0,16
14,Mozac,Chambres d'hôtes,45.89521660934786,3.0889192915997303,1,1.0,20
15,Clermont-Ferrand,Appartement,45.77866181068547,3.086995915666905,1,1.0,16
16,Clermont-Ferrand,Appartement,45.78088569745151,3.0957588592556333,0,1.0,36
17,Romagnat,Maison,45.739064520840685,3.1054493418755404,1,1.0,26
18,Clermont-Ferrand,Appartement,45.77590659757128,3.07632416907842,1,1.0,72
19,Clermont-Ferrand,Appartement,45.77075738996367,3.0780958665996425,1,1.0,41
20,Clermont-Ferrand,Appartement,45.777019785868944,3.080264272784647,1,1.0,51
21,Saint-Amant-Tallende,Maison,45.669605304321806,3.1087879662064726,1,1.0,39
22,Clermont-Ferrand,Appartement,45.780140384254985,3.08301735647864,1,1.0,62
23,Clermont-Ferrand,Appartement,45.770834908981634,3.1110997551827877,1,1.0,51
24,Royat,Appartement,45.76471591575148,3.0565031560511686,0,1.0,31
25,Clermont-Ferrand,Appartement,45.81246744549203,3.1068437490525107,1,1.0,22
26,Clermont-Ferrand,Appartement,45.774454497122406,3.0839996929368216,1,1.0,36
27,Chanonat,Maison,45.704782735816714,3.0547821444723913,1,1.0,20
28,Clermont-Ferrand,Appartement,45.762971743411335,3.117863115141809,1,1.0,29
29,Clermont-Ferrand,Appartement,45.77381507898103,3.0822735862312833,1,1.0,62
30,Volvic,Appartement,45.88257854280581,3.0377285954484514,1,1.0,62
31,Clermont-Ferrand,Appartement,45.77572786438852,3.085348426196082,1,1.0,40
32,Clermont-Ferrand,Appartement,45.77147874616446,3.1026114879142437,1,0.5,21
33,Pont-du-Château,Appartement,45.79037097759337,3.2379572928807185,1,1.0,41
34,Clermont-Ferrand,Appartement,45.77733703164027,3.091520742182749,1,1.0,50
35,Clermont-Ferrand,Appartement,45.772895818198755,3.0959667377666444,1,1.0,18
36,Clermont-Ferrand,Appartement,45.77967645773874,3.0831094725012016,1,1.0,33
37,Clermont-Ferrand,Bed & Breakfast,45.778074202318365,3.088288625018552,1,1.0,102
38,Châtel-Guyon,Appartement en résidence,45.9181229633087,3.0651937960733395,1,1.0,31
39,Clermont-Ferrand,Appartement,45.777740752761304,3.0956595027155145,1,1.0,47
40,Châteaugay,Appartement,45.841691427480654,3.0909621283637043,1,1.0,31
41,Clermont-Ferrand,Maison,45.78177576278259,3.092806401402791,1,1.0,16
42,Clermont-Ferrand,Appartement,45.78229468399791,3.0825865903008554,1,1.0,29
43,Puy-de-Dôme,Appartement,45.78406696448813,3.0849597744433463,1,1.0,46
44,Clermont-Ferrand,Appartement,45.77880226730743,3.07886761954492,2,1.0,62
45,Clermont-Ferrand,Appartement,45.77750861672168,3.081617382841828,0,1.0,35
46,Clermont-Ferrand,Maison,45.79106190674919,3.1147021599016664,1,1.0,36
47,Clermont-Ferrand,Appartement,45.768778536104676,3.083345639248078,1,1.0,26
48,Clermont-Ferrand,Appartement,45.77419600154855,3.0804441237559153,2,1.0,62
49,Clermont-Ferrand,Appartement,45.77808793910641,3.0849236317912707,1,1.0,47
0,Aix-en-Provence,Appartement,43.520848853526815,5.443752597099974,1,1.5,41
1,Aix-en-Provence,Appartement,43.52046656504074,5.442372758506711,1,1.0,61
2,Aix-en-Provence,Appartement,43.52949296742224,5.445660321814106,1,1.0,82
3,Aix-en-Provence,Loft,43.52658721111882,5.447806271230235,0,1.0,103
4,Aix-en-Provence,Appartement,43.531144797433356,5.449928270558352,1,1.0,66
5,Aix-en-Provence,Appartement,43.5279843574098,5.442461599924387,0,1.0,32
6,Aix-en-Provence,Maison,43.523838526636354,5.443018156832931,1,1.0,51
7,Aix-en-Provence,Appartement,43.52605504962372,5.444977869092156,1,1.0,83
8,Aix-en-Provence,Appartement,43.53013732329535,5.447503415985178,2,1.0,71
9,Aix-en-Provence,Appartement,43.57645228048272,5.412768926126081,1,1.0,35
10,Aix-en-Provence,Appartement,43.52359266643457,5.4495716997843715,1,1.0,51
11,Villelaure,Maison,43.71083524039736,5.442738091237502,0,1.0,34
12,Aix-en-Provence,Appartement,43.52787625982396,5.451204531684099,0,1.0,56
13,Aix-en-Provence,Appartement,43.53179909174307,5.456914196098935,1,1.0,41
14,Aix-en-Provence,Appartement,43.53072102357386,5.448464709237296,0,1.0,59
15,Aix-en-Provence,Maison,43.51894918514462,5.438434901692525,0,1.0,51
16,Aix-en-Provence,Appartement,43.52914444487142,5.444843501676116,1,1.0,78
17,Aix-en-Provence,Appartement,43.52471116080398,5.451806504978292,1,1.0,82
18,Aix-en-Provence,Appartement,43.52756913517647,5.454151553402759,0,1.0,47
19,Aix-en-Provence,Maison de ville,43.52672711764353,5.45377813158897,2,1.0,67
20,Aix-en-Provence,Appartement,43.53058853220693,5.444295923637547,1,1.0,56
21,Aix-en-Provence,Autre,43.51792582500193,5.453356773497945,1,1.0,17
22,Aix-en-Provence,Appartement,43.53024907287658,5.4439429880509325,2,1.0,62
23,Aix-en-Provence,Appartement,43.53133785221938,5.4489046915132855,0,1.0,51
24,Aix-en-Provence,Maison de ville,43.5285435215201,5.44181671525593,1,1.0,48
25,Aix-en-Provence,Maison,43.50273562718908,5.413962226665031,1,1.0,31
26,Aix-en-Provence,Appartement,43.53013588505257,5.445360865329144,1,1.0,31
27,Aix-en-Provence,Maison,43.53882426544873,5.41072959143711,1,1.0,32
28,Aix-en-Provence,Appartement,43.531689909121766,5.448784896311571,0,1.0,51
29,Aix-en-Provence,Maison,43.531098436023925,5.42698357745911,1,1.0,23
30,Aix-en-Provence,Appartement,43.52624296840136,5.450982703423668,1,1.0,18
31,Aix-en-Provence,Appartement,43.52805547061954,5.446055889609568,1,1.0,92
32,Aix-en-Provence,Appartement,43.53433569920701,5.45396415074285,1,1.0,38
33,Aix-en-Provence,Appartement,43.5265388654798,5.446628729259349,1,1.0,56
34,Aix-en-Provence,Appartement,43.52857726005568,5.446172581274777,0,1.0,38
35,Aix-en-Provence,Appartement,43.495594876625404,5.3556278860106525,1,1.0,53
36,Aix-en-Provence,Appartement en résidence,43.5114530179642,5.437887473171114,0,1.0,26
37,Aix-en-Provence,Appartement,43.52982439271568,5.449272775931102,0,1.0,31
38,Aix-en-Provence,Appartement,43.527120691566125,5.447053691474791,1,1.0,103
39,Aix-en-Provence,Appartement,43.509270188973474,5.440263827354071,1,1.0,31
40,Aix-en-Provence,Appartement,43.528872888061706,5.452854843612823,0,1.0,51
41,Aix-en-Provence,Appartement,43.52794811551762,5.450912615647929,1,1.0,46
42,Aix-en-Provence,Appartement,43.528753918266695,5.44517125433453,0,1.0,50
43,Aix-en-Provence,Appartement,43.52869009374369,5.447234002010408,0,1.0,47
44,Aix-en-Provence,Maison,43.51771228435425,5.368185895434545,1,1.0,56
45,Aix-en-Provence,Appartement,43.528936561474914,5.4455339663947875,1,1.5,44
46,Aix-en-Provence,Bed & Breakfast,43.52777490578415,5.441476186582382,1,1.0,40
47,Aix-en-Provence,Appartement,43.53154824430595,5.447454614904044,1,1.0,98
48,Aix-en-Provence,Maison,43.50849288867945,5.389632881361925,1,1.0,26
49,Aix-en-Provence,Appartement,43.54479663705625,5.454915440557913,1,1.0,41
0,Brest,Appartement,48.4080828500613,-4.496579046536238,1,1.0,11
1,Brest,Loft,48.40133972126924,-4.509756269195306,1,1.0,51
2,Brest,Appartement,48.410926493863755,-4.462517685789583,1,1.0,20
3,Brest,Appartement,48.39704264611745,-4.479823437883,1,1.0,51
4,Brest,Appartement,48.39328963539171,-4.480366385966301,0,1.0,27
5,Brest,Appartement,48.392463544794985,-4.483640343026842,1,1.0,27
6,Brest,Appartement,48.3904066343968,-4.479905100039398,1,1.0,47
7,Brest,Appartement,48.38532098440567,-4.4970391396979315,1,1.0,31
8,Brest,Appartement,48.3963172912552,-4.478325098940967,1,1.0,26
9,Brest,Appartement en résidence,48.400303165733625,-4.472454004315014,0,1.0,26
10,Brest,Appartement,48.38573311195005,-4.4876151853693695,1,1.0,78
11,Brest,Appartement,48.3998095251033,-4.509119177989965,1,1.0,78
12,Brest,Appartement,48.3868127569921,-4.5016574371189195,1,1.0,33
13,Brest,Appartement,48.396254090969535,-4.471048224885299,1,1.0,51
14,Brest,Appartement,48.39438624541933,-4.485999415698648,1,1.0,55
15,Brest,Appartement,48.394654573953595,-4.478515490914715,1,1.0,24
16,Brest,Appartement,48.396167365338265,-4.480717525587844,1,1.0,83
17,Brest,Appartement,48.395676556375925,-4.477895016828036,1,1.0,36
18,Brest,Appartement,48.38214440106139,-4.500666356202474,1,1.0,103
19,Brest,Appartement,48.39268667337106,-4.473863646757401,1,1.0,26
20,Brest,Appartement,48.39013755756014,-4.49059902729182,2,1.0,41
21,Brest,Bed & Breakfast,48.38212350812311,-4.5514950597789,1,1.0,58
22,Brest,Appartement,48.39514456111927,-4.478903713376598,0,1.0,31
23,Brest,Appartement,48.404051655090576,-4.493769725021612,1,1.0,30
24,Brest,Appartement,48.38391072034975,-4.497104219253118,1,1.0,64
25,Brest,Appartement,48.402690075129826,-4.469037657826602,2,1.0,31
26,Brest,Maison,48.39858924750419,-4.446572316285399,3,2.0,123
27,Brest,Maison de ville,48.413736545018494,-4.462060536680109,1,1.0,31
28,Brest,Appartement,48.390953766995274,-4.493587772369223,1,1.0,26
29,Brest,Appartement,48.38686095016414,-4.489322366645769,1,1.0,34
30,Brest,Appartement,48.38690850847796,-4.477434482313872,1,1.0,154
31,Brest,Appartement,48.38424424536377,-4.501266317350769,1,1.0,41
32,Brest,Appartement,48.38814699899917,-4.477388497075434,1,1.0,78
33,Brest,Appartement,48.39710016655718,-4.474825148771742,1,1.0,64
34,Brest,Appartement,48.401257570210085,-4.469038668463528,1,1.0,32
35,Brest,Appartement,48.40576049232619,-4.472925506526769,1,1.0,47
36,Brest,Appartement,48.38228100453158,-4.505871828707958,2,1.0,75
37,Brest,Appartement,48.38647776811091,-4.488627371629566,1,1.0,41
38,Brest,Appartement,48.39744982343207,-4.483015510747832,3,2.0,66
39,Brest,Appartement,48.39178409266718,-4.491893682994506,2,1.0,144
40,Brest,Appartement,48.405625229060284,-4.460358481626932,1,1.0,31
41,Brest,Appartement,48.382758372528095,-4.498135849996285,1,1.0,51
42,Brest,Appartement,48.39209673125728,-4.478053624703014,1,1.0,83
43,Brest,Appartement,48.39123841650883,-4.476122119549397,1,1.0,22
44,Brest,Maison,48.4280503969901,-4.4922638520933935,3,1.0,41
45,Brest,Appartement,48.40313611748187,-4.4503668238327965,2,1.0,40
46,Guipavas,Maison,48.43967017115772,-4.37080626739947,1,1.0,67
47,Brest,Appartement,48.3915677181561,-4.4805687328014185,1,1.0,83
48,Brest,Appartement,48.389668529855335,-4.478664619181369,2,1.0,47
49,Brest,Appartement,48.40295834591607,-4.467861801155658,1,1.0,56
0,Limoges,Bed & Breakfast,45.84909636151832,1.2590496988271211,1,1.0,30
1,Limoges,Appartement,45.83805469034084,1.2622641147978089,1,1.0,41
2,Limoges,Appartement,45.83327587155475,1.2588503456295645,1,1.0,102
3,Condat-sur-Vienne,Cabane,45.75894922922723,1.2434660873923582,1,0.0,51
4,Limoges,Appartement,45.82635659480645,1.264525009664773,1,1.0,31
5,Limoges,Appartement,45.83336376857091,1.2551620212229508,1,1.0,62
6,Couzeix,Appartement,45.872450276938,1.2428029265003773,2,1.0,47
7,Limoges,Appartement en résidence,45.825139116144456,1.2547475705417581,1,1.0,22
8,Isle,Maison,45.806573506615884,1.206633332713005,1,1.0,26
9,Limoges,Maison,45.83256316893766,1.2668293687512933,1,1.0,36
10,Limoges,Maison,45.82759175095428,1.2692703567343313,1,1.0,47
11,Limoges,Appartement,45.83057764480539,1.2574113789499999,1,1.0,32
12,Limoges,Appartement,45.83415311887958,1.2567649471906894,1,1.0,47
13,Limoges,Maison de ville,45.83835239134633,1.2709967430379203,1,2.0,23
14,Limoges,Appartement,45.831420821937506,1.2647023516965654,0,1.0,24
15,Limoges,Maison,45.851274531523686,1.2419433431565312,1,1.5,47
16,Limoges,Maison,45.841957601287255,1.2718918234730432,1,1.0,31
17,Limoges,Maison,45.83827498768552,1.2674980981815054,1,1.0,31
18,Limoges,Maison,45.85078611013637,1.2607552796429524,1,1.0,39
19,Limoges,Appartement,45.83097477231358,1.2497892921246825,1,1.0,41
20,Couzeix,Maison,45.88210061189419,1.2423553182595122,1,1.0,26
21,Limoges,Appartement,45.832487640040206,1.258545559917908,1,5.0,51
22,Limoges,Appartement,45.83493234087953,1.262064908946535,1,1.0,29
23,Limoges,Maison,45.82714556537852,1.272182262537328,1,1.0,36
24,Limoges,Appartement,45.823289760434804,1.2597651503036433,0,1.0,36
25,Limoges,Appartement,45.828013617059355,1.2383854933875227,0,1.0,29
26,Limoges,Appartement,45.83489300183116,1.262928756948842,1,1.0,51
27,Limoges,Appartement,45.836538670715335,1.2626337465855528,1,1.0,72
28,Limoges,Appartement,45.83025376339001,1.2604987120105111,0,1.0,37
29,Limoges,Appartement,45.824298000194084,1.2745137358835295,1,1.0,36
30,Limoges,Appartement,45.831563659752526,1.2585102208367547,1,1.0,44
31,Limoges,Appartement,45.829445522292986,1.262474058027681,1,1.0,47
32,Limoges,Appartement,45.82927075523484,1.2572685343239127,1,1.0,18
33,Limoges,Appartement,45.84732181880074,1.244989077822743,1,1.0,47
34,Limoges,Appartement,45.84208013703901,1.2671819244362008,1,1.0,54
35,Limoges,Appartement,45.83745049367413,1.2289132310158193,1,1.0,21
36,Limoges,Appartement,45.84345207637661,1.2491046186556338,1,1.0,19
37,Limoges,Appartement,45.83049141476729,1.2599707928398907,1,1.0,36
38,Limoges,Appartement,45.82575926395328,1.254298281878074,0,1.0,44
39,Limoges,Maison,45.81765836068099,1.2504860411332557,1,1.0,47
40,Bosmie-l'Aiguille,Maison,45.75993171236282,1.208995452274771,1,1.0,26
41,Condat-sur-Vienne,Bed & Breakfast,45.769293980313144,1.24020512357166,1,1.0,69
42,Limoges,Appartement,45.82907653651667,1.2592786679619536,0,1.0,41
43,Limoges,Appartement,45.839867266543784,1.2406323073595613,1,1.0,36
44,Jourgnac,Maison,45.71414158478485,1.2077312580263406,1,1.0,34
45,Compreignac,Appartement,46.01033455658822,1.2760981231362,1,1.0,23
46,Limoges,Appartement,45.835435441597,1.2560585962160749,1,1.0,182
47,Panazol,Maison,45.83101045998053,1.2956094513354566,1,1.0,56
48,Isle,Appartement,45.802140369514085,1.2305081711444472,1,1.0,36
49,Feytiat,Maison,45.807352854945506,1.3299198177473157,2,2.0,62
0,Tours,Appartement,47.3926198569817,0.6756281996278461,0,1.0,31
1,Tours,Maison,47.393904573749886,0.702730658477994,1,2.0,31
2,Tours,Maison,47.40081664855531,0.7002811598428456,1,1.0,46
3,Tours,Appartement,47.39498952972172,0.683751157678545,1,1.0,51
4,Saint-Pierre-des-Corps,Appartement,47.389318013583065,0.7210131516550174,1,1.0,31
5,Tours,Appartement,47.37774752077503,0.7094459098630203,1,1.0,36
6,Tours,Appartement,47.3965703497875,0.691901886826593,1,1.0,56
7,Tours,Appartement,47.408639213215,0.680477696946212,1,1.0,18
8,Tours,Appartement,47.38940232155237,0.6899822414557563,0,1.0,51
9,Tours,Maison,47.37749232616801,0.6833292919087677,1,1.0,31
10,Saint-Pierre-des-Corps,Maison,47.38671534602996,0.7215966175890381,1,1.5,29
11,Tours,Appartement,47.39413256639337,0.6832263086436258,1,1.0,72
12,Tours,Maison de ville,47.389604839552476,0.6794512709190386,1,1.0,26
13,Tours,Loft,47.38839364183881,0.687036737180063,1,1.0,51
14,Tours,Appartement,47.3882557480266,0.6874530913013691,1,1.0,53
15,Tours,Appartement,47.37951222472284,0.6661230799129154,0,1.0,31
16,Tours,Appartement,47.414076884265164,0.6914187864938647,1,1.0,20
17,Tours,Appartement,47.38484913163683,0.6857337062047761,1,1.0,56
18,Joué-lès-Tours,Appartement,47.34882104746417,0.664015576866341,1,1.0,36
19,Tours,Appartement,47.36866144425006,0.6814480242172247,1,1.0,21
20,La Riche,Appartement,47.3894703264446,0.6563417497314483,1,1.0,40
21,Tours,Appartement,47.393597260512756,0.6893524611042684,1,1.0,30
22,Joué-lès-Tours,Appartement,47.348497507364335,0.6651362009328144,1,1.0,36
23,Tours,Appartement,47.394662647027715,0.6895290535490141,1,1.0,40
24,Tours,Appartement,47.39048464366268,0.6797040278208828,0,1.0,62
25,Tours,Appartement,47.3934626789226,0.691299420338438,1,1.0,67
26,Tours,Appartement,47.385836978536226,0.6901526880726384,1,1.0,31
27,Tours,Appartement,47.39309701670774,0.6832914645831508,0,1.0,56
28,Tours,Appartement,47.39531004478165,0.6907562935663002,1,1.5,68
29,Saint-Cyr-sur-Loire,Appartement,47.40283487818818,0.6732882969122339,0,1.0,64
30,Saint-Cyr-sur-Loire,Appartement,47.41192420199884,0.6782659377431213,1,1.5,36
31,Tours,Appartement,47.397673568733225,0.6930711089861179,1,1.0,51
32,Joué-lès-Tours,Appartement,47.35387935078136,0.6573958076094305,1,1.0,19
33,Tours,Appartement,47.39524014196548,0.6892511025347585,1,1.0,56
34,Saint-Antoine-du-Rocher,Château,47.483089986396536,0.6407469816227169,1,1.0,123
35,Tours,Appartement,47.38752012521068,0.6866714657047809,0,1.0,29
36,Tours,Maison,47.39286689257923,0.6927501402259041,1,1.0,27
37,Tours,Appartement,47.394031736629564,0.6807859685041225,0,1.0,39
38,Tours,Bed & Breakfast,47.409517722759965,0.7086442353769197,1,1.0,47
39,Tours,Appartement,47.39690123494732,0.697658069217334,1,1.0,33
40,Chambray-lès-Tours,Appartement,47.32493021238039,0.6993413271577802,0,1.0,32
41,Tours,Appartement,47.396211376921705,0.6813915630337128,1,1.0,47
42,Tours,Appartement,47.39350334160529,0.6856609711281558,2,1.0,81
43,Tours,Appartement,47.377489580216874,0.6794710130874658,1,1.0,22
44,Rouziers-de-Touraine,Appartement,47.51661425886787,0.647284510417112,0,1.0,26
45,Tours,Appartement,47.39487120110225,0.6829225733533792,1,1.0,72
46,Joué-lès-Tours,Appartement,47.36044014694415,0.6627212490201696,1,1.0,14
47,Tours,Appartement,47.37547181539245,0.6954435538702614,0,1.0,27
48,Tours,Appartement,47.37112897662432,0.7112460745856077,1,1.0,40
49,Joué-lès-Tours,Appartement,47.359173184554216,0.6649592465833366,2,1.0,40
0,Amiens,Loft,49.896522565751766,2.294905430099627,2,1.0,138
1,Amiens,Appartement en résidence,49.89671739236446,2.2952154200092756,0,1.0,26
2,Longueau,Maison,49.869613368995495,2.3676106455755037,1,1.0,40
3,Amiens,Appartement,49.886899268107065,2.312364351175874,1,1.0,56
4,Amiens,Appartement,49.897124530783415,2.296087445768545,1,1.0,59
5,Amiens,Appartement,49.89150628266412,2.3007520192518487,0,1.0,33
6,Amiens,Appartement,49.896637228134836,2.2926742794448907,1,1.0,34
7,Amiens,Maison de ville,49.89181240704436,2.2831815597878524,1,1.0,31
8,Amiens,Appartement,49.88872252542149,2.3169836363866114,1,1.0,16
9,Amiens,Appartement,49.898661227411026,2.3024481424564813,1,1.0,41
10,Amiens,Appartement,49.891991970464375,2.304072041419156,1,1.0,51
11,Amiens,Maison,49.890106695063594,2.318567690079038,1,1.0,51
12,Amiens,Appartement,49.89621535398391,2.2992804525715655,1,1.0,36
13,Amiens,Appartement,49.89068395720211,2.299407010109466,1,1.0,36
14,Saint-Sauveur,Maison,49.94120015594214,2.2089348935691544,1,1.0,47
15,Amiens,Maison,49.89630519006338,2.286038748779144,1,1.0,51
16,Domart-sur-la-Luce,Appartement,49.82066223393392,2.482494920271515,1,1.0,36
17,Amiens,Maison,49.88787470734577,2.3068172094750246,1,2.0,39
18,Amiens,Maison,49.88778148016016,2.2712809194475065,1,2.0,27
19,Amiens,Appartement,49.909029784568034,2.3012340976356827,3,1.0,78
20,Amiens,Maison,49.90048825676443,2.271504261627839,1,1.0,51
21,Amiens,Appartement,49.892537101811286,2.2961072186365827,1,1.0,31
22,Amiens,Maison,49.88849893927746,2.315245058903772,1,1.0,62
23,Amiens,Maison,49.88336931590102,2.3204945785062727,1,1.0,31
24,Amiens,Appartement,49.91327936328003,2.305052770535565,2,1.0,57
25,Amiens,Appartement,49.893909238544055,2.307693913921994,2,1.0,51
26,Amiens,Appartement,49.8942193146374,2.3014603748644875,2,1.0,72
27,Amiens,Bateau,49.89583287473129,2.308793474712807,3,3.0,154
28,Amiens,Maison,49.908524746550796,2.313655774753996,1,1.0,41
29,Ailly-sur-Somme,Autre,49.928396973526674,2.2013552547654354,1,1.0,92
30,Amiens,Appartement,49.885505211425844,2.307501182730872,1,1.0,31
31,Flesselles,Maison,50.00178365369606,2.2626662147062016,1,1.0,51
32,Amiens,Maison,49.8879311214737,2.307752560171047,1,1.0,36
33,Amiens,Bed & Breakfast,49.88467959532125,2.324624660199121,1,1.0,72
34,Ferrières,Maison,49.89178095312589,2.1781686190064207,1,1.5,26
35,Cottenchy,Maison,49.80694619765614,2.3820528080185137,1,2.0,31
36,Amiens,Maison,49.90065502902851,2.303980620867575,1,1.0,47
37,Amiens,Maison,49.89779202985329,2.304238324519559,1,1.0,47
38,Amiens,Appartement,49.8935164658747,2.3001222265296435,2,1.0,87
39,Amiens,Appartement,49.89530667822411,2.302887185393329,0,1.0,53
40,Rubempré,Loft,50.01981635350265,2.386097179561979,1,1.0,47
41,Amiens,Maison,49.88532979652174,2.2847915563433148,1,1.0,32
42,Amiens,Appartement,49.889186708093746,2.2886905076660784,1,1.0,47
43,Amiens,Appartement,49.90571672654379,2.287965366605765,1,1.0,87
44,Amiens,Appartement,49.88470140057485,2.309045100832239,1,1.0,62
45,Amiens,Appartement,49.87532542657281,2.2900905714192614,2,1.5,49
46,Fossemanant,Maison,49.895888296590364,2.303003556590663,1,1.5,98
47,Amiens,Maison,49.886975852188144,2.3227439133922108,1,2.0,64
48,Amiens,Maison,49.90024690867899,2.3027429414607044,3,2.0,51
49,Amiens,Maison,49.87056354501382,2.308332976305023,1,3.5,32
0,Canohès,Villa,42.65320187205989,2.8335051422453046,1,1.0,34
1,Alénya,Appartement,42.63768021943919,2.9782223248388044,0,1.0,35
2,Fourques,Maison,42.58238445765136,2.776288874451248,1,1.0,31
3,Canet-en-Roussillon,Appartement,42.69441999516375,3.0341985764336497,1,1.0,41
4,Perpignan,Appartement,42.692648918533735,2.8907273729060154,1,1.0,72
5,Perpignan,Appartement,42.691758310723884,2.901319791491343,1,1.0,47
6,Canet-en-Roussillon,Appartement,42.68039336058634,3.0322336176806424,1,1.5,31
7,Perpignan,Appartement,42.699449635470145,2.8942414383057966,1,1.5,71
8,Perpignan,Maison,42.68734203013768,2.8999521691224524,1,1.0,41
9,Perpignan,Appartement,42.69945643188879,2.8930021532537085,1,1.0,36
10,Saint-Cyprien,Maison,42.619533608383584,3.0075336881397376,1,1.0,26
11,Canet-en-Roussillon,Appartement,42.6945678321576,3.033466306835718,0,1.0,26
12,Canet-en-Roussillon,Appartement,42.69191946284255,3.0340062778387527,1,1.0,51
13,Perpignan,Appartement,42.700975787035084,2.902428509677534,1,1.5,30
14,Perpignan,Bed & Breakfast,42.697708877832355,2.931997325899099,1,1.0,38
15,Perpignan,Appartement,42.68534753868655,2.905778331692763,1,1.0,27
16,Perpignan,Appartement,42.69591433239051,2.883201525502502,1,1.0,50
17,Perpignan,Appartement en résidence,42.6874305294184,2.8988105710536627,1,1.0,36
18,Canet-en-Roussillon,Appartement,42.694218680551415,3.0355709062981107,0,1.0,49
19,Perpignan,Appartement,42.69599593579971,2.8921351628670764,2,1.0,61
20,Perpignan,Chambres d'hôtes,42.67676420616923,2.8414200283145292,1,1.0,50
21,"Perpignan, Languedoc-Roussillon Midi-Pyrénées, FR",Appartement,42.686741461138794,2.9053954984343306,1,1.0,36
22,Canet-en-Roussillon,Appartement,42.702301237340265,3.0131683203764124,1,1.0,36
23,Perpignan,Maison,42.699945284545656,2.9268415402620604,1,1.0,26
24,Perpignan,Appartement,42.69216105933813,2.8877076922704124,1,1.0,37
25,Perpignan,Appartement,42.69802365114342,2.8856089441122053,2,1.0,61
26,Saint-André,Bed & Breakfast,42.55061244985076,2.9708247102428644,1,2.0,26
27,Perpignan,Appartement,42.69236450156483,2.9011731708938493,1,1.0,51
28,Perpignan,Maison,42.691794078226096,2.905491605303042,1,1.0,33
29,Saleilles,Appartement,42.65322235655671,2.95455748691109,1,1.0,51
30,Perpignan,Appartement,42.679723468078876,2.9058716044559065,1,1.0,61
31,Ponteilla,Maison,42.62685181073144,2.8159542911269635,1,1.0,41
32,Perpignan,Appartement en résidence,42.681040851445,2.8901521678512796,1,1.0,26
33,canet en roussillon,Appartement,42.68896530689478,3.03546437002836,0,1.0,22
34,Perpignan,Maison,42.69972741897864,2.823319876823101,1,1.0,16
35,Cabestany,Appartement,42.68098100348293,2.9473049772525313,1,1.0,62
36,Perpignan,Maison,42.695262617057224,2.892926447940579,1,1.0,31
37,Perpignan,Appartement,42.695563477122036,2.8850684654511274,1,1.0,36
38,Sainte-Marie,Maison de ville,42.726257439063225,3.0170384743912257,0,1.0,41
39,Saint-Cyprien,Appartement,42.635392465024964,3.0328771719290324,0,1.0,32
40,Canet-en-Roussillon,Appartement,42.69795547222594,3.036314671281666,0,1.0,49
41,Canet-en-Roussillon,Appartement,42.691855781747805,3.031301599890446,2,1.0,49
42,Saint-Cyprien,Villa,42.61765470813868,3.0122950228950764,1,1.0,92
43,Perpignan,Appartement,42.696982079279614,2.88160633776518,1,1.0,51
44,Trouillas,Maison,42.610094792713625,2.8080251760489054,1,1.0,20
45,Saint-Hippolyte,Villa,42.78501362098208,2.970366835245021,1,1.0,41
46,Perpignan,Appartement,42.698892399093374,2.897107531893866,1,1.0,68
47,Perpignan,Appartement,42.6811649956212,2.9062368258388465,1,1.5,36
48,Canet-en-Roussillon,Appartement,42.69591337449086,3.0294373925388474,0,1.0,36
49,Perpignan,Appartement,42.69442891185729,2.9232430184729847,1,1.0,27
0,Talange,Appartement,49.238661148073476,6.164754874502541,0,1.0,31
1,Argancy,Appartement,49.1993463950714,6.214445701994136,1,1.0,41
2,Marly,Maison,49.06927988852226,6.170205017488158,1,1.0,26
3,Metz,Appartement,49.12420697365714,6.177210753590687,1,1.0,44
4,Metz,Appartement,49.11709109013758,6.175612990066816,1,1.0,92
5,Metz,Appartement,49.12298456221699,6.174427657712468,2,1.5,83
6,Metz,Appartement,49.118094400647,6.1842957442794955,0,1.0,46
7,Metz,Appartement,49.11178834129821,6.197546173187206,1,1.0,69
8,Metz,Appartement,49.113047436447395,6.179426862204669,1,1.0,72
9,Metz,Appartement,49.11616436122277,6.183895656227172,1,1.0,20
10,Metz,Appartement,49.1217107608134,6.170243858090132,1,1.0,53
11,Talange,Maison,49.238509468653646,6.1776446891865255,2,1.0,22
12,Metz,Appartement,49.099793986354406,6.157611583070989,1,1.0,47
13,Metz,Appartement,49.11137263799214,6.201201388484273,1,1.0,41
14,Montigny-lès-Metz,Maison,49.087783068959716,6.158849922399359,1,1.0,20
15,Metz,Appartement,49.134426221948154,6.147157288714163,1,1.0,51
16,Metz,Appartement,49.09941818521472,6.164231604585267,2,1.0,40
17,Metz,Appartement,49.12103512908915,6.177870406517566,2,1.0,92
18,Metz,Appartement,49.131433677126026,6.153927536750375,1,2.0,34
19,Metz,Appartement,49.110347958396375,6.191223430604697,1,1.0,47
20,Montigny-lès-Metz,Appartement,49.09445707029828,6.137555153576271,1,1.0,56
21,Metz,Appartement,49.11858236407383,6.179121840969514,0,1.0,56
22,Ancy-sur-Moselle,Appartement,49.05322655156267,6.059325752421512,1,1.0,30
